ID,Provider_1,ProvID_1,Provider_2,ProvID_2,Stationnam,RiverName,RiverBasin,Country,CountryNam,Continent,HydroRegio,DrainArPro,DrainArLDD,YProvided,XProvided,YCorrected,XCorrected,ToCalibrat,ValidGLOFA,Legend_for,Comments,StartDate,EndDate,AddedDate,Lake,Reservoir,Lastupdate,CalibYear,ExtractGroup
G5225,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,625236,0,0,0.45,17.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5226,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,21893,0,0,0.45,18.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5227,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,963122,0,0,0.45,25.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5228,Synthetic,0,NA,NA,Na,Na,Na,SO,Somalia,Africa,43,-9999,215905,0,0,0.35,42.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5229,Synthetic,0,NA,NA,Na,Na,Na,SO,Somalia,Africa,43,-9999,299406,0,0,0.35,42.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5230,Synthetic,0,NA,NA,Na,Na,Na,UG,Uganda,Africa,43,-9999,244186,0,0,0.25,33.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5231,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,13358,0,0,0.15,16.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5232,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,13358,0,0,0.15,16.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5233,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,1495620,0,0,0.15,18.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5234,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,14716,0,0,0.15,18.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5236,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,17434,0,0,0.05,15.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5237,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,31657,0,0,0.05,16.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5238,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,174849,0,0,0.05,18.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5239,Synthetic,0,NA,NA,Na,Na,Na,SO,Somalia,Africa,43,-9999,231259,0,0,0.05,42.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5242,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,945938,0,0,-0.05,25.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5243,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,13104,0,0,-0.05,25.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5244,SWALIM,0,NA,NA,Jamaame,Juba,Juba Shabelle,SO,Somalia,Africa,43,-9999,517042,0.02216,42.6801,-0.05,42.65,0,1, ,River_Gauge_Stations\Discharge_hydrographs\Long term 10 Day Flow Statistics (Jamame 1936   1989).pdf,1/29/1963,7/27/1990, ,0,0,,0,AF_20190502
G5248,Synthetic,0,NA,NA,Na,Na,Na,GA,Gabon,Africa,45,-9999,62708,0,0,-0.15,12.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5251,Synthetic,0,NA,NA,Na,Na,Na,GA,Gabon,Africa,45,-9999,66942,0,0,-0.25,12.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5252,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,123362,0,0,-0.25,19.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5253,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,95327,0,0,-0.25,19.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5254,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,50887,0,0,-0.25,20.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5260,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,21606,0,0,-0.35,19.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5261,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,39248,0,0,-0.35,20.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5264,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,43452,0,0,-0.45,19.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5267,Synthetic,0,NA,NA,Na,Na,Na,GA,Gabon,Africa,45,-9999,171563,0,0,-0.55,10.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5268,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,651333,0,0,-0.55,17.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5269,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,1687780,0,0,-0.55,17.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5272,Synthetic,0,NA,NA,Na,Na,Na,GA,Gabon,Africa,45,-9999,33087,0,0,-0.65,10.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5273,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,51938,0,0,-0.65,16.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5276,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,17549,0,0,-0.75,16.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5277,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,182540,0,0,-0.75,17.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5278,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,29684,0,0,-0.75,17.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5281,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,16186,0,0,-1.05,27.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5283,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,71958,0,0,-1.15,16.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5284,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,213212,0,0,-1.15,16.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5285,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,285294,0,0,-1.25,16.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5286,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,2352830,0,0,-1.25,16.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5287,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,16543,0,0,-1.25,27.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5297,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,873922,0,0,-1.45,25.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5298,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,51873,0,0,-1.45,25.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5299,Synthetic,0,NA,NA,Na,Na,Na,KE,Kenya,Africa,43,-9999,15198,0,0,-0.75,37.75,0,0, ,reservoir Masinga,,, ,0,0,,0,AF_20190502
G5303,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,23086,0,0,-1.55,16.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5304,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,2640470,0,0,-1.55,16.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5305,Synthetic,0,NA,NA,Na,Na,Na,KE,Kenya,Africa,43,-9999,13338,0,0,-1.55,39.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5315,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,20474,0,0,-1.75,18.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5316,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,840994,0,0,-1.75,25.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5317,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,31694,0,0,-1.75,25.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5326,Synthetic,0,NA,NA,Na,Na,Na,KE,Kenya,Africa,43,-9999,73147,0,0,-1.95,40.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5331,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,2670960,0,0,-2.05,16.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5332,Synthetic,0,NA,NA,Na,Na,Na,KE,Kenya,Africa,43,-9999,12465,0,0,-2.05,40.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5342,Synthetic,0,NA,NA,Na,Na,Na,RW,Rwanda,Africa,43,-9999,18260,0,0,-2.35,30.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5347,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,43,-9999,12689,0,0,-2.45,30.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5359,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,119068,0,0,-2.75,18.15,0,0, ,Lake Mai Ndombe,,, ,0,0,,0,AF_20190502
G5360,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,28694,0,0,-2.75,25.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5362,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,2689590,0,0,-2.85,16.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5363,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,795660,0,0,-2.85,25.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5364,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,14912,0,0,-2.95,16.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5370,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,2706110,0,0,-3.05,16.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5371,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,135716,0,0,-3.05,17.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5373,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,889647,0,0,-3.15,16.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5374,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,748632,0,0,-3.15,17.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5377,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,474475,0,0,-3.25,17.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5381,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,16267,0,0,-3.35,12.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5382,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,269109,0,0,-3.35,17.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5386,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,174132,0,0,-3.45,17.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5387,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,94730,0,0,-3.45,17.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5388,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,27682,0,0,-3.55,12.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5403,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,65052,0,0,-3.85,18.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5407,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,25986,0,0,-3.95,17.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5408,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,133907,0,0,-4.05,17.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5409,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,35796,0,0,-4.05,17.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5410,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,125768,0,0,-4.05,21.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5411,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,15956,0,0,-4.15,21.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5412,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,18787,0,0,-4.15,23.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5414,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,147135,0,0,-4.25,20.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5415,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,98004,0,0,-4.25,23.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5420,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,41647,0,0,-4.35,20.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5421,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,399033,0,0,-4.35,20.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5422,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,246374,0,0,-4.35,20.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5428,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,45,-9999,28314,0,0,-4.55,31.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5431,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,3634350,0,0,-4.35,15.25,0,0, ,Lake Pool Malebo,,, ,0,0,,0,AF_20190502
G5432,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,45,-9999,17200,0,0,-4.65,31.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5436,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,24074,0,0,-4.75,26.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5440,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,14067,0,0,-4.85,14.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5441,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,15149,0,0,-4.85,18.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5442,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,727957,0,0,-4.85,26.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5443,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,41300,0,0,-4.95,18.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5444,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,78400,0,0,-4.95,23.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5445,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,45,-9999,16108,0,0,-4.95,30.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5446,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,45,-9999,49934,0,0,-4.95,31.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5448,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,71488,0,0,-5.05,21.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5449,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,12483,0,0,-5.05,23.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5450,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,46,-9999,13665,0,0,-3.85,37.45,0,0, ,reservoir Nyumba Ya Mungu (Nym Dam),,, ,0,0,,0,AF_20190502
G5455,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,164691,0,0,-5.15,21.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5456,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,45,-9999,67024,0,0,-5.15,30.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5457,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,46,-9999,13132,0,0,-5.15,38.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5461,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,45,-9999,53384,0,0,-5.25,30.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5465,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,25034,0,0,-5.45,19.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5473,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,447910,0,0,-5.75,26.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5476,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,20042,0,0,-5.85,16.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5477,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,265941,0,0,-5.85,27.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5480,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,45,-9999,101957,0,0,-5.95,16.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5481,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,13638,0,0,-6.05,23.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5484,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,57159,0,0,-6.15,23.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5485,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,16146,0,0,-6.25,19.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5489,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,13619,0,0,-6.35,19.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5491,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,18429,0,0,-6.45,20.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5492,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,127555,0,0,-6.45,20.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5493,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,12899,0,0,-6.45,23.85,0,0, , ,,, ,0,0,,0,AF_20190502
G5494,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,42303,0,0,-6.45,23.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5495,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,106850,0,0,-6.55,21.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5496,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,424446,0,0,-6.55,26.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5499,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,19972,0,0,-6.65,20.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5500,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,62698,0,0,-6.65,21.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5502,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,42318,0,0,-6.75,21.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5504,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,163169,0,0,-6.85,26.95,0,0, , ,,, ,0,0,,0,AF_20190502
G5505,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,259934,0,0,-6.85,27.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5507,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,20913,0,0,-7.05,21.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5508,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,20794,0,0,-7.05,21.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5509,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,13492,0,0,-7.05,21.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5510,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,46,-9999,27477,0,0,-7.05,35.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5511,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,44323,0,0,-7.15,21.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5512,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,46,-9999,37796,0,0,-7.15,35.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5520,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,45,-9999,13888,0,0,-7.45,17.05,0,0, , ,,, ,0,0,,0,AF_20190502
G5521,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,45,-9999,76833,0,0,-7.45,17.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5524,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,46,-9999,21713,0,0,-7.55,31.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5528,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,46,-9999,17569,0,0,-7.65,31.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5530,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,45,-9999,13474,0,0,-7.75,17.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5531,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,61288,0,0,-7.75,17.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5532,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,46,-9999,86482,0,0,-7.85,37.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5533,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,46,-9999,71193,0,0,-7.95,37.75,0,0, , ,,, ,0,0,,0,AF_20190502
G5536,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,20054,0,0,-8.15,26.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5537,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,71839,0,0,-8.25,26.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5538,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,124259,0,0,-8.25,26.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5539,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,52056,0,0,-8.35,26.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5540,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,45,-9999,14762,0,0,-8.45,17.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5541,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,45,-9999,39959,0,0,-8.45,17.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5545,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,46,-9999,40008,0,0,-8.55,37.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5547,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,46,-9999,25356,0,0,-8.65,37.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5554,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,27380,0,0,-9.15,25.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5558,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,32827,0,0,-9.25,25.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5561,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,22902,0,0,-9.55,14.25,0,0, , ,,, ,0,0,,0,AF_20190502
G5563,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,119033,0,0,-9.65,14.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5564,Synthetic,0,NA,NA,Na,Na,Na,CD,Congo,Africa,45,-9999,31888,0,0,-9.65,27.15,0,0, , ,,, ,0,0,,0,AF_20190502
G5571,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,26295,0,0,-10.35,16.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5573,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,61257,0,0,-10.45,16.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5576,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,46292,0,0,-10.55,16.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5579,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,13522,0,0,-10.65,16.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5602,Synthetic,0,NA,NA,Na,Na,Na,TZ,Tanzania,Africa,46,-9999,75083,0,0,-11.35,38.35,0,0, , ,,, ,0,0,,0,AF_20190502
G5603,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,59600,0,0,-11.55,38.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5604,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,45,-9999,127929,0,0,-11.65,28.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5607,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,45,-9999,16341,0,0,-11.45,29.85,0,0, ,Lake Bangweulu,,, ,0,0,,0,AF_20190502
G5608,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,45,-9999,18016,0,0,-11.85,29.75,0,0, ,lake Kampolombo,,, ,0,0,,0,AF_20190502
G5614,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,17355,0,0,-12.15,22.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5615,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,20945,0,0,-12.15,22.65,0,0, , ,,, ,0,0,,0,AF_20190502
G5623,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,23876,0,0,-12.45,22.45,0,0, , ,,, ,0,0,,0,AF_20190502
G5624,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,40686,0,0,-12.45,22.55,0,0, , ,,, ,0,0,,0,AF_20190502
G5649,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,44102,0,0,-13.95,23.95,0,0, , ,,, ,0,0,,0,AF_20190502
