County;sub_county;ward;Location;Sub_Location;other;scene;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;services.disrupted;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage);cholera_outbreak;cholera.cases;situation;data_source;dref no;glidenumber;ID;data_quality;magnitude_impact;date_recorded
Makueni;Kibwezi West;0;0;0;Kibwezi;Kibwezi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at around 1512hrs, mutua via 0715797769 reported flash floods in kibwezi and makindu areas of makueni county. five children missing and several houses reported blown off following heavy rainfall reported on saturday evening in makueni county. assessment is underway courtesy of makueni rcat.;eoc;0;0;735;2;0;2018/03/19 00:00:00
Nyeri;Kieni;0;0;Kieni;0;Kieni;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;june_11th_2012_mdrke023;0;1239;1;1;2012/06/11 00:00:00
Nyeri;Kieni;0;0;Kieni;0;Kieni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;gitonga (krcs rm) reported floods at kieni nyeri at around 1427hrs. several hhs still marooned with 43 others seeking refuge at rimuria primary school. nyeri krcs are embarking on final needs assessment report.;eoc;0;0;1244;2;0;2018/04/21 00:00:00
Murang'a;Kigumo;Kigumo;Kigumo;Kigumo;0;Kigumo;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;rachael (krcs murang’a) reported of an incident that occurred due to heavy rainfall. the central region has been receiving heavy rainfall since the onset of the long rains, last evening heavy rainfall accompanied by strong winds stormed heho village in kigumo constituency. roofs of 5 houses were blown and a total of 18 families were affected.;eoc;0;0;1009;2;0;2016/04/28 00:00:00
Murang'a;Kigumo;Kigumo;Kigumo;Kigumo;0;Kigumo;0;0;0;5;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;krcs rm gitonga reported an incident that occurred at kigumo in embu county around heho village after heavy downpour accompanied by strong winds hit the area, 27 families have been displaced and 5hh roofs blown off, the affected families are currently camping at a nearby school. county government have assisted the families with food and krcs rm was asked to cater for nfi’s by the county government officials. (brief: 5hh, 27 families);eoc;0;0;1010;2;0;2016/04/29 00:00:00
Murang'a;Kigumo;Kigumo;Kigumo;Kigumo;0;Kigumo;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;landslide incidents were reported at kigumo sub-county in muranga county at 0918hrs due to heavy rainfall causing multiple landslides in muranga county, kigumo- kangema road, kangare- kandara road were rendered impassable after section of the roads were blocked. nine casualties were evacuated to muranga level four hospital and 37hh affected, krcs conducted sar and assisted in relocating the affected population to safer ground;eoc;0;0;1020;2;1;2018/05/15 00:00:00
Kilifi;0;0;0;0;Kikambala;Kikambala;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;bulletin (no. 2/2006);0;414;0;0;2006/05/22 00:00:00
Nakuru;0;0;0;0;Kikopey;Kikopey;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;felister from krcs naivasha reported floods in kikopey area at vumilia camp in nakuru county at 2042hrs, krcs nakuru have been activated and will carry out assessment and share the reports with e.o.c.;eoc;0;0;1131;2;0;2015/05/01 00:00:00
Nakuru;0;0;0;0;Kikopey In Gilgil And Moindabi In Naivasha;Kikopey In Gilgil And Moindabi In Naivasha;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;6_jan_2010_mdrke011;0;1105;0;0;2009/12/27 00:00:00
Kilifi;0;0;0;0;Kilifi;Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;masoud krcs kilifi reported of cases of flash floods in kilifi county at around 1718hrs. three children from kisiki cha mzungu area were swept away by the floods after river sabaki broke its banks. in addition, 8hh from garachi, 33 hhs from bate, 20hhs from dangamira and 24 hectares of plantations were also affected. kilifi rcat team facilitated the assessment.;eoc;0;0;462;2;1;2018/03/17 00:00:00
Kilifi;Malindi;0;0;0;Kilifi;Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;boniface (krcs malindi) reported of incidents that were as a result of heavy downpour in the area at 0825hrs. eight people were marooned in galana and kuwinda areas in kisiki cha mzungu. malindi rcat team responded and evacuated the casualty to safer grounds. elsewhere, a team conducted assessment at malimo area and found that 300hhs have been affected. most areas remain inaccessible as the roads have been cut off;eoc;0;0;467;2;0;2018/04/25 00:00:00
Kilifi;0;0;0;0;Kilifi District;Kilifi District;5;0;25;0;100;288;schools;0;0;0;1;0;0;0;0;0;0;0;0;0;0;dref;mdrke003;fl-2006-000159-ken;418;1;1;2006/11/08 00:00:00
Taita Taveta;0;0;0;0;Kimala And Kimarigo;Kimala And Kimarigo;0;0;5;0;0;0;road,bridge,school;1;0;0;0;0;0;0;0;0;0;0;0;0;flash floods have been reported in kimala and kimarigo locations in taita after heavy rainfall since wednesday this week. a total of 583hh have been affected by the flood and coast region have dispatched a team to do assessment as reported at 1234hrs and more updates after assessment.heavy down pour caused flash floods in taita taveta county, coast province with many rendered homeless as their houses were submerged by flood water while farms including crops and livestock were washed away. infrastructure like roads, bridges and schools were damaged. the kenya red cross society carried out a comprehensive rapid assessment of the situation jointly with area district officer, chiefs, and public health officers to determine the immediate needs of the affected populations. the team singled out three most affected areas jipe, bomeni, and kimurigo divisions. 473 house holds were affected, 5 houses washed away. famers lost crops and livestock including food stored was also spoilt the outcomes of the assessment showed that the most affected population is in need of immediate food, non-food items, shelter, water and sanitation and livelihoods. kenya red cross will distribute non-food items (nfis) including blankets, collapsible jerricans, tarpaulins, mosquito bed nets, kitchen sets, aqua tabs to purify water according to the flood response team leader sadique kakai kenya red cross coast regional first aid officer the operation is ongoing, there is a need to scale up health and sanitation activities in the affected communities to curb the outbreak water borne diseases. the community also need temporary toilet facilities ( mobilets) as the pit latrines have either been submerged or washed aways.kakai also pointed out that spray pumps to prevent mosquitoes breeding grounds are neededareas affectedbomeni divisionall the villages affected marekeke, merodo, majebgo, masingitini and forodani are marooned100 house holds affected out of which 30 are most affected55 houses swept awaykimuringo divisionvillages affected kimonjo a & b and ngutunihouse holds affected 198jipe divisionvilages affected rekeke, kimalahouse holds affected 473, farms crop washed away total house holds affected 583population affected 2688;eoc;0;0;1294;2;1;2012/04/06 00:00:00
Kajiado;Kajiado South;Kimana;0;Kimana;0;Kimana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;mr. kipkemei via 0722849565 reported flash floods at kimana area of kajiado county at around 1209hrs. several people were reportedly seeking refuge from trees after being marooned by swollen orbin river following heavy rains in loitoktok area in kajiado. rescue efforts are ongoing facilitated by kajiado krcs and county disaster team. the situation remains active.;eoc;0;0;345;2;0;2018/03/19 00:00:00
Taita Taveta;0;0;Kimorigo;Kimorigo;0;Kimorigo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;1315;0;0;2016/04/24 00:00:00
Taita Taveta;0;0;0;0;Kimorigo And Rikeke;Kimorigo And Rikeke;0;0;0;0;0;0;latrines;0;0;0;0;160;0;0;0;0;0;0;0;0;on 11th december 2013, eoc received an update from the floods reported in taita taveta county on monday 9th december 2013.krcs conducted an assessment in the affected areas in kimorigo and rikeke locations in taita sub-county. approximately 935 households were directly affected by the floods and about 160 latrines badly damaged by the floods. the damaged latrines have contaminated food and water in the area raising the health risks to people living in the area and especially young children. the rains affected transport in the area rendering several road impassable forcing the response teams to use an alternative route to the area. a joint assessment by the krcs together with ministry of health officials, sub county administrator and deputy county commissioner concluded that evacuation will not be conducted in the meantime but urged local community members to be alert to evacuate to higher areas in the next 24hrs in case the heavy rains continued. no injuries have been reported from the incident.;eoc;0;0;1301;2;0;2013/12/11 00:00:00
Taita Taveta;0;0;0;0;Kimurigo, Taita Taveta;Kimurigo, Taita Taveta;0;0;0;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;june_11th_2012_mdrke023;0;1297;0;0;2012/06/11 00:00:00
Kwale;Kinango;Kinango;Kinango;Kinango;0;Kinango;0;0;0;0;0;0;bridge;0;0;1;0;0;0;0;0;0;0;0;0;0;e.o.c received report from (reuben 0724341356) of flood along kinango kwale road after river mwache water surge up cutting off transport at mbadi bridge in kinango sub county samburu division kasomeli ward as at 1300hrs, kwale team responding to the scene and will update e.o.c.;eoc;0;0;647;2;0;2017/05/08 00:00:00
Nyandarua;Kinangop;0;0;0;0;Kinangop;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at around 1305hrs, mainstream media reported a drowning incident at githabai village in kinangop nyandarua county. a personal car with 9 people on board was swept away while attempting to cross a githabai seasonal river. two men on board swam to safety with the 7 others recovered dead.;eoc;0;0;1234;2;1;2018/04/23 00:00:00
Nairobi;0;0;0;0;Kinyago And Kitui;Kinyago And Kitui;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 2134hrs, makena (krcs nairobi branch) reported flood incidents  that occurred at kinyago and kitui village in blue estate.unknown number of households were destroyed making the residence of kitui village to relocate and get refuse at salvation army church. cbdrt assisted in rescuing those who were affected by the floods and to manage the  incident . no fatality or injuries were reported.hence, krcs nairobi branch are expected to conduct assessment and know the magnitude of the incident.;eoc;0;0;1072;2;0;2015/04/27 00:00:00
Makueni;0;0;0;0;Kinyu;Kinyu;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 2324hrs, nick (eoc officer) reported a heavy downpour which took place in kinyu village in makueni county caused by heavy rains leading to the dead of lady by the name of katungulu mukuki on 13th april 2015 but the husband to katungulu mukuki escaped narrowly despite him being visual impaired.         (brief: 1 fatality);eoc;0;0;721;2;1;2015/04/14 00:00:00
Mombasa;0;Kipevu;0;Kipevu;0;Kipevu;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1030hrs rajab (krcs mombasa) reported a collapsed wall incident in kipevu area, mombasa county. one female adult (pregnant) was injured and evacuated to hospital by eplus crew. following last evening’s heavy rainfall 5 families were affected in miritini.krcs mombasa distributed nfi’s to the affected families, community members also assisted in the reconstruction of one of the homes.;eoc;0;0;938;2;1;2015/11/16 00:00:00
Tana River;0;0;0;Kipini;0;Kipini;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;yes;0;at 1302hrs, mainstream media reported floods at kipini area of tana river county following continuous down pour in the last 3 months damaging homes, crops and infrastructure across the county. in addition, cases of cholera have been reported which have since been neutralized by the m.o.h alongside tana river krcs team. residents are further appealing for a long term humanitarian intervention to facilitate reconstruction to the affected;eoc;0;0;1374;2;0;2018/06/18 00:00:00
Kericho;kipkelion west sub county;Kipkelion;0;Kipkelion;0;Kipkelion;0;1;0;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1000hrs, margret (krcs kericho) reported of incidents that were as a result of heavy rainfall in the last 24 hours in kericho county. heavy rainfall was received in most parts of the county. in kipkelion sub-county, landslide was reported and it displaced approximately 176 families and they have settled temporarily in kamiwa and kapkese primary school, a total of 1055 people have been affected and 1 minor injury.;eoc;0;0;380;2;1;2015/12/16 00:00:00
Elgeyo-Marakwet;0;0;0;0;Kipsoit Village -Sub-Location- Kapchelal Location- Kokwao Sub-County- Keiyo North County- Elgeiyo Marakwet;Kipsoit Village -Sub-Location- Kapchelal Location- Kokwao Sub-County- Keiyo North County- Elgeiyo Marakwet;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;136;0;0;2015/11/05 00:00:00
Bomet;0;0;0;0;Kiramwok;Kiramwok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1010hrs benson (krcs busia) reported an incident, following the consistent rains in south rift; an eight year old boy was yesterday swept away by floods at kiramwok village while swimming in chepkositonik river with his other friends. the body has not been retrieved; search and recovery operations are still ongoing. (brief; 1 missing);eoc;0;0;60;2;0;2015/11/27 00:00:00
Kajiado;0;0;0;0;Kisaju;Kisaju;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 1318hrs, leonard krcs kajiado reported response progress in kisaju area of kajiado earlier affected by following heavy rainfall. needs assessment facilitated by kajiado rcat recorded 35 hhs amounting to 132 people affected. the population is dire need of temporary shelter, fis and nfis to assist them before returning to their usual residential. krcs team is working with the county government to restore normalcy;eoc;0;0;349;2;0;2018/04/23 00:00:00
Kajiado;Kajiado North;0;0;0;Kiserian;Kiserian;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a man 50yrs was swept by floods along magadi road in kiserian, kajiado county following a heavy down pour.;eoc;0;0;328;2;1;2013/03/21 00:00:00
Kajiado;Kajiado North;0;0;0;Kiserian;Kiserian;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0143hrs stephen mwangi (0723990967) reported three homesteads that were covered by waters at kiserian after a dam burst its banks after heavy down pour of rains. eoc advised the community to move to high grounds and reported the incident to the red cross regional office.;eoc;0;0;332;2;0;2013/04/08 00:00:00
Kisii;0;0;0;0;Kisii;Kisii;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;at 1000hrs magdalene reports a floods incident at kitutu south, kitutu north and west mugirango in kisii county. approximately 1500 acres of crops grown in farms were destroyed by the violent winds and heavy rainfall. krcs kisii is planning to set up an emergency temporary emergency center at the county government office in regards to elnino.;eoc;0;0;500;2;1;2015/11/12 00:00:00
Kisumu;0;0;0;0;Kisumu;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;505;0;0;2003/01/04 00:00:00
Kisumu;0;0;0;0;Kisumu;Kisumu;0;0;0;0;494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;may_31st_2013_mdrke025;0;572;0;0;2013/05/31 00:00:00
Kisumu;0;0;0;0;Kisumu;Kisumu;0;0;0;0;0;0;roads cut off;2;0;0;0;0;0;0;0;0;0;0;0;0;at 1000hrs, jacob (krcs kisumu) reported of incidents that were as a result of heavy rainfall in the last 24 hours. heavy rainfall was received in the county since yesterday evening into the morning. the rains have caused flash floods in orongo and have cut-off kibos-chiga road, rabuor-chiga road in kolwa east. river nyando has been reported to have increased in level and is now swollen meaning the chances of breaking its banks have increased. residents living near the banks have been advised to move to safe ground.;eoc;0;0;593;2;0;2015/12/14 00:00:00
Nandi;0;0;0;0;Kisumu And Nandi Hills;Kisumu And Nandi Hills;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;heavy down pour was reported in kisumu and nandi hill and left many families affected;eoc;0;0;1147;2;0;2012/04/25 00:00:00
Kisumu;0;0;0;0;Kisumu And Nyando Districts;Kisumu And Nyando Districts;7;0;0;0;466;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;7_apr_2010_mdrke010;0;526;1;1;2010/04/07 00:00:00
Kisumu;0;0;0;0;Kisumu District;Kisumu District;0;0;0;0;0;453;schools;0;0;0;1;0;0;0;0;0;0;0;0;0;0;dref;05me032;-;508;1;1;2005/05/31 00:00:00
Kisumu;Kisumu East;0;0;0;0;Kisumu East;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;dec_12th_2011_mdrke020;0;535;0;0;2011/12/12 00:00:00
Kisumu;Kisumu East;0;0;0;0;Kisumu East;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;may_26th_2014_mdrke025;0;581;0;0;2014/05/26 00:00:00
Kisumu;Kisumu East;0;0;0;0;Kisumu East;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;at 0850hrs owako(kisumu county manager) reported that there had been floods in kisumu east. unconfirmed number of households had been displaced due to the heavy downpour of the previous night. krcs is carrying out assessment to confirm the extent of the damage. update will follow.;eoc;0;0;588;2;0;2015/04/27 00:00:00
Trans Nzoia;0;0;0;0;Kitale;Kitale;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;a flooding incident was reported in trans nzoia at 2031hrs.a small river carried away two people. one was rescued while the other one was swept away by the floods. the incident occurred along the kitale ? rafiki road approximately 14km from kitale town. the level of the water in the river rose to a level where members of the public were unable to rescue the man swept away.;eoc;0;0;1403;2;1;2012/05/08 00:00:00
Trans Nzoia;0;0;0;0;Kitale;Kitale;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;june_11th_2012_mdrke023;0;1405;1;1;2012/06/11 00:00:00
Kajiado;Kajiado East;Kitengela;0;0;0;Kitengela;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;flash floods were reported in new valley kitengela and unknown number of houses submerged with water rising up to 4ft. no death or injuries were reported except several households affected and people marooned on rooftops while 5 people were rescued by kenya police and community volunteers. more updates to follow after assessment.;eoc;0;0;318;2;0;2012/04/23 00:00:00
Kajiado;Kajiado East;Kitengela;0;0;0;Kitengela;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;dref;june_11th_2012_mdrke023;0;325;0;0;2012/06/11 00:00:00
Kajiado;0;0;0;0;Kitengela, Ngong, Athi River;Kitengela, Ngong, Athi River;0;0;0;0;459;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;dref;may_8th_2012_mdrke022;0;323;1;1;2012/05/08 00:00:00
Makueni;0;0;0;0;Kithima,Mutunyi,Ntirim,Kakili,Burati,Maili Tano And Kambi Sheik;Kithima,Mutunyi,Ntirim,Kakili,Burati,Maili Tano And Kambi Sheik;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;wra;0;0;722;1;1;2015/04/16 00:00:00
Elgeyo-Marakwet;0;0;0;0;Kitony;Kitony;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;126;1;1;2010/04/30 00:00:00
Kitui;0;0;0;0;Kitui;Kitui;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;wra;0;0;615;1;1;2004/07/01 00:00:00
